id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
631621;;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Sim;Estacionar ou parar em local proibido;2;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133219.0;Semireboque;SR/RANDON SR FG;2006.0;;;;;;;;;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;1415653.0;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133217.0;Caminhão-trator;M.BENZ/AXOR 2036 S;2019.0;Condutor;Ileso;40.0;Masculino;1.0;0.0;0.0;0.0;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Falta de acostamento;4;Capotamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133219.0;Semireboque;SR/RANDON SR FG;2006.0;;;;;;;;;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Falta de acostamento;3;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133219.0;Semireboque;SR/RANDON SR FG;2006.0;;;;;;;;;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;1415652.0;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Falta de acostamento;4;Capotamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133216.0;Caminhão;M.BENZ/L 1518;1988.0;Condutor;Ileso;24.0;Masculino;1.0;0.0;0.0;0.0;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;1415653.0;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Falta de acostamento;4;Capotamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133217.0;Caminhão-trator;M.BENZ/AXOR 2036 S;2019.0;Condutor;Ileso;40.0;Masculino;1.0;0.0;0.0;0.0;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;1415654.0;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Falta de acostamento;4;Capotamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133218.0;Caminhão;M.BENZ/L 1620;2011.0;Condutor;Óbito;23.0;Masculino;0.0;0.0;0.0;1.0;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;1415654.0;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Ausência de reação do condutor;4;Capotamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133218.0;Caminhão;M.BENZ/L 1620;2011.0;Condutor;Óbito;23.0;Masculino;0.0;0.0;0.0;1.0;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Não;Ausência de reação do condutor;4;Capotamento;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133219.0;Semireboque;SR/RANDON SR FG;2006.0;;;;;;;;;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
631621;1415652.0;2024-08-16;sexta-feira;13:00:00;BA;101.0;0.0;RIO REAL;Sim;Estacionar ou parar em local proibido;1;Colisão traseira;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;1133216.0;Caminhão;M.BENZ/L 1518;1988.0;Condutor;Ileso;24.0;Masculino;1.0;0.0;0.0;0.0;-11.539233;-37.857036;SPRF-SE;DEL02-SE;UOP03-DEL02-SE
