id;pesid;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_principal;causa_acidente;ordem_tipo_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;id_veiculo;tipo_veiculo;marca;ano_fabricacao_veiculo;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;latitude;longitude;regional;delegacia;uop
645097;1450439.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;4;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160625.0;Caminhão;VOLVO/VM 260 6X2R;2009.0;Passageiro;Lesões Leves;19.0;Feminino;0.0;1.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450431.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;4;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160625.0;Caminhão;VOLVO/VM 260 6X2R;2009.0;Condutor;Ileso;20.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160643.0;Semireboque;SR/RANDON SR CC;2005.0;;;;;;;;;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450447.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160637.0;Caminhão-trator;SCANIA/R 420 A6X2;2008.0;Condutor;Ileso;62.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450431.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;3;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160625.0;Caminhão;VOLVO/VM 260 6X2R;2009.0;Condutor;Ileso;20.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450447.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160637.0;Caminhão-trator;SCANIA/R 420 A6X2;2008.0;Condutor;Ileso;62.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160643.0;Semireboque;SR/RANDON SR CC;2005.0;;;;;;;;;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450431.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;1;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160625.0;Caminhão;VOLVO/VM 260 6X2R;2009.0;Condutor;Ileso;20.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450437.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160626.0;Caminhonete;FIAT/DUCATO MAXICARGO;2012.0;Passageiro;Ileso;51.0;Feminino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450438.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;2;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160626.0;Caminhonete;FIAT/DUCATO MAXICARGO;2012.0;Passageiro;Ileso;;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450437.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;4;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160626.0;Caminhonete;FIAT/DUCATO MAXICARGO;2012.0;Passageiro;Ileso;51.0;Feminino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450436.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Não;Velocidade Incompatível;4;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160626.0;Caminhonete;FIAT/DUCATO MAXICARGO;2012.0;Condutor;Ileso;38.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
575569;1279101.0;2024-01-18;quinta-feira;18:30:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Velocidade Incompatível;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Reta;Declive";Sim;1025258.0;Motocicleta;Não Informado/Não Informado;0.0;Condutor;Lesões Graves;26.0;Masculino;0.0;0.0;1.0;0.0;-14.837276;-40.887873;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450447.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;3;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160637.0;Caminhão-trator;SCANIA/R 420 A6X2;2008.0;Condutor;Ileso;62.0;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
575569;1279316.0;2024-01-18;quinta-feira;18:30:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Velocidade Incompatível;1;Colisão transversal;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;"Reta;Declive";Sim;1025406.0;Bicicleta;Não Informado/Não Informado;0.0;Condutor;Lesões Leves;41.0;Masculino;0.0;1.0;0.0;0.0;-14.837276;-40.887873;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
618411;1385559.0;2024-08-02;sexta-feira;06:45:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Pedestre cruzava a pista fora da faixa;1;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;Rotatória;Sim;1109360.0;Caminhão-trator;VOLVO/FH 460 6X2T;2020.0;Condutor;Ileso;36.0;Masculino;1.0;0.0;0.0;0.0;-14.851;-40.8485;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450438.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;3;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160626.0;Caminhonete;FIAT/DUCATO MAXICARGO;2012.0;Passageiro;Ileso;;Masculino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
645097;1450437.0;2024-11-29;sexta-feira;21:10:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Condutor deixou de manter distância do veículo da frente;3;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;1160626.0;Caminhonete;FIAT/DUCATO MAXICARGO;2012.0;Passageiro;Ileso;51.0;Feminino;1.0;0.0;0.0;0.0;-14.8392716;-40.8880801;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
618411;1385588.0;2024-08-02;sexta-feira;06:45:00;BA;116.0;7.0;VITORIA DA CONQUISTA;Sim;Pedestre cruzava a pista fora da faixa;1;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Garoa/Chuvisco;Dupla;Rotatória;Sim;1107898.0;Motocicleta;HONDA/CG 150 TITAN KS;2004.0;Condutor;Lesões Leves;44.0;Masculino;0.0;1.0;0.0;0.0;-14.851;-40.8485;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
